Date;hour;air_temp;W
27-juil-21;15;20;V
27-juil-21;16;20;V
27-juil-21;17;19;V
27-juil-21;18;18;V
27-juil-21;19;17;V
27-juil-21;20;15;V
27-juil-21;21;14;V
27-juil-21;22;14;V
27-juil-21;23;13;V
28-juil-21;0;13;V
28-juil-21;1;12;V
28-juil-21;2;12;V
28-juil-21;3;11;V
28-juil-21;4;11;V
28-juil-21;5;12;V
28-juil-21;6;14;V
28-juil-21;7;16;V
28-juil-21;8;18;V
28-juil-21;9;20;V
28-juil-21;10;21;V
28-juil-21;11;22;V
28-juil-21;12;23;V
28-juil-21;13;23;V
28-juil-21;14;23;V
28-juil-21;15;23;V
28-juil-21;16;23;V
28-juil-21;17;22;V
28-juil-21;18;21;V
28-juil-21;19;20;V
28-juil-21;20;19;V
28-juil-21;21;19;V
28-juil-21;22;18;V
28-juil-21;23;17;V
29-juil-21;0;16;V
29-juil-21;1;15;V
29-juil-21;2;15;V
29-juil-21;3;14;V
29-juil-21;4;14;V
29-juil-21;5;14;V
29-juil-21;6;16;V
29-juil-21;7;18;V
29-juil-21;8;19;V
29-juil-21;9;21;V
29-juil-21;10;22;V
29-juil-21;11;23;V
29-juil-21;12;24;V
29-juil-21;13;24;V
29-juil-21;14;24;V
29-juil-21;15;24;V
29-juil-21;16;24;V
29-juil-21;17;24;V
29-juil-21;18;22;V
29-juil-21;19;20;V
29-juil-21;20;18;V
29-juil-21;21;17;V
29-juil-21;22;16;V
29-juil-21;23;15;V
30-juil-21;0;14;WE
30-juil-21;1;13;WE
30-juil-21;2;12;WE
30-juil-21;3;12;WE
30-juil-21;4;12;WE
30-juil-21;5;13;WE
30-juil-21;6;14;WE
30-juil-21;7;16;WE
30-juil-21;8;18;WE
30-juil-21;9;20;WE
30-juil-21;10;22;WE
30-juil-21;11;23;WE
30-juil-21;12;24;WE
30-juil-21;13;25;WE
30-juil-21;14;25;WE
30-juil-21;15;25;WE
30-juil-21;16;25;WE
30-juil-21;17;24;WE
30-juil-21;18;23;WE
30-juil-21;19;22;WE
30-juil-21;20;21;WE
30-juil-21;21;20;WE
30-juil-21;22;19;WE
30-juil-21;23;18;WE
31-juil-21;0;18;WE
31-juil-21;1;18;WE
31-juil-21;2;18;WE
31-juil-21;3;18;WE
31-juil-21;4;17;WE
31-juil-21;5;17;WE
31-juil-21;6;18;WE
31-juil-21;7;19;WE
31-juil-21;8;20;WE
31-juil-21;9;21;WE
31-juil-21;10;22;WE
31-juil-21;11;23;WE
31-juil-21;12;25;WE
31-juil-21;13;25;WE
31-juil-21;14;25;WE
31-juil-21;15;24;WE
31-juil-21;16;24;WE
31-juil-21;17;23;WE
31-juil-21;18;22;WE
31-juil-21;19;21;WE
31-juil-21;20;21;WE
31-juil-21;21;20;WE
31-juil-21;22;19;WE
31-juil-21;23;19;WE
01-AUG-2021;0;18;V
01-AUG-2021;1;18;V
01-AUG-2021;2;17;V
01-AUG-2021;3;17;V
01-AUG-2021;4;17;V
01-AUG-2021;5;18;V
01-AUG-2021;6;18;V
01-AUG-2021;7;18;V
01-AUG-2021;8;19;V
01-AUG-2021;9;20;V
01-AUG-2021;10;21;V
01-AUG-2021;11;22;V
01-AUG-2021;12;22;V
01-AUG-2021;13;22;V
01-AUG-2021;14;23;V
01-AUG-2021;15;23;V
01-AUG-2021;16;23;V
01-AUG-2021;17;23;V
01-AUG-2021;18;22;V
01-AUG-2021;19;20;V
01-AUG-2021;20;19;V
01-AUG-2021;21;17;V
01-AUG-2021;22;16;V
01-AUG-2021;23;15;V
02-AUG-2021;0;15;V
02-AUG-2021;1;15;V
02-AUG-2021;2;15;V
02-AUG-2021;3;14;V
02-AUG-2021;4;14;V
02-AUG-2021;5;16;V
02-AUG-2021;6;18;V
02-AUG-2021;7;21;V
02-AUG-2021;8;23;V
02-AUG-2021;9;24;V
02-AUG-2021;10;25;V
02-AUG-2021;11;26;V
02-AUG-2021;12;27;V
02-AUG-2021;13;27;V
02-AUG-2021;14;27;V
02-AUG-2021;15;27;V
02-AUG-2021;16;27;V
02-AUG-2021;17;27;V
02-AUG-2021;18;26;V
02-AUG-2021;19;24;V
02-AUG-2021;20;22;V
02-AUG-2021;21;20;V
02-AUG-2021;22;19;V
02-AUG-2021;23;18;V
03-AUG-2021;0;18;V
03-AUG-2021;1;18;V
03-AUG-2021;2;17;V
03-AUG-2021;3;17;V
03-AUG-2021;4;17;V
03-AUG-2021;5;19;V
03-AUG-2021;6;22;V
03-AUG-2021;7;24;V
03-AUG-2021;8;26;V
03-AUG-2021;9;28;V
03-AUG-2021;10;29;V
03-AUG-2021;11;29;V
03-AUG-2021;12;30;V
03-AUG-2021;13;31;V
03-AUG-2021;14;32;V
03-AUG-2021;15;32;V
03-AUG-2021;16;32;V
03-AUG-2021;17;31;V
03-AUG-2021;18;30;V
03-AUG-2021;19;27;V
03-AUG-2021;20;24;V
03-AUG-2021;21;23;V
03-AUG-2021;22;23;V
03-AUG-2021;23;22;V
04-AUG-2021;0;21;V
04-AUG-2021;1;20;V
04-AUG-2021;2;20;V
04-AUG-2021;3;19;V
04-AUG-2021;4;19;V
04-AUG-2021;5;21;V
04-AUG-2021;6;24;V
04-AUG-2021;7;26;V
04-AUG-2021;8;27;V
04-AUG-2021;9;27;V
04-AUG-2021;10;27;V
04-AUG-2021;11;26;V
04-AUG-2021;12;27;V
04-AUG-2021;13;28;V
04-AUG-2021;14;28;V
04-AUG-2021;15;28;V
04-AUG-2021;16;28;V
04-AUG-2021;17;27;V
04-AUG-2021;18;25;V
04-AUG-2021;19;23;V
04-AUG-2021;20;21;V
04-AUG-2021;21;21;V
04-AUG-2021;22;20;V
04-AUG-2021;23;19;V
05-AUG-2021;0;19;V
05-AUG-2021;1;18;V
05-AUG-2021;2;17;V
05-AUG-2021;3;17;V
05-AUG-2021;4;17;V
05-AUG-2021;5;16;V
05-AUG-2021;6;16;V
05-AUG-2021;7;16;V
05-AUG-2021;8;17;V
05-AUG-2021;9;17;V
05-AUG-2021;10;18;V
05-AUG-2021;11;19;V
05-AUG-2021;12;20;V
05-AUG-2021;13;21;V
05-AUG-2021;14;21;V
05-AUG-2021;15;21;V
05-AUG-2021;16;21;V
05-AUG-2021;17;20;V
05-AUG-2021;18;19;V
05-AUG-2021;19;17;V
05-AUG-2021;20;16;V
05-AUG-2021;21;14;V
05-AUG-2021;22;12;V
05-AUG-2021;23;11;V
06-AUG-2021;0;10;WE
06-AUG-2021;1;9;WE
06-AUG-2021;2;9;WE
06-AUG-2021;3;8;WE
06-AUG-2021;4;8;WE
06-AUG-2021;5;10;WE
06-AUG-2021;6;12;WE
06-AUG-2021;7;14;WE
06-AUG-2021;8;16;WE
06-AUG-2021;9;17;WE
06-AUG-2021;10;18;WE
06-AUG-2021;11;19;WE
06-AUG-2021;12;19;WE
06-AUG-2021;13;20;WE
06-AUG-2021;14;20;WE
06-AUG-2021;15;20;WE
06-AUG-2021;16;20;WE
06-AUG-2021;17;19;WE
06-AUG-2021;18;18;WE
06-AUG-2021;19;17;WE
06-AUG-2021;20;15;WE
06-AUG-2021;21;14;WE
06-AUG-2021;22;13;WE
06-AUG-2021;23;12;WE
07-AUG-2021;0;11;WE
07-AUG-2021;1;10;WE
07-AUG-2021;2;10;WE
07-AUG-2021;3;9;WE
07-AUG-2021;4;9;WE
07-AUG-2021;5;11;WE
07-AUG-2021;6;14;WE
07-AUG-2021;7;16;WE
07-AUG-2021;8;18;WE
07-AUG-2021;9;20;WE
07-AUG-2021;10;21;WE
07-AUG-2021;11;22;WE
07-AUG-2021;12;22;WE
07-AUG-2021;13;23;WE
07-AUG-2021;14;23;WE
07-AUG-2021;15;23;WE
07-AUG-2021;16;23;WE
07-AUG-2021;17;22;WE
07-AUG-2021;18;21;WE
07-AUG-2021;19;19;WE
07-AUG-2021;20;17;WE
07-AUG-2021;21;16;WE
07-AUG-2021;22;15;WE
07-AUG-2021;23;14;WE
08-AUG-2021;0;14;V
08-AUG-2021;1;13;V
08-AUG-2021;2;12;V
08-AUG-2021;3;12;V
08-AUG-2021;4;11;V
08-AUG-2021;5;12;V
08-AUG-2021;6;15;V
08-AUG-2021;7;17;V
08-AUG-2021;8;19;V
08-AUG-2021;9;21;V
08-AUG-2021;10;22;V
08-AUG-2021;11;23;V
08-AUG-2021;12;24;V
08-AUG-2021;13;24;V
08-AUG-2021;14;24;V
08-AUG-2021;15;24;V
08-AUG-2021;16;24;V
08-AUG-2021;17;23;V
08-AUG-2021;18;22;V
08-AUG-2021;19;20;V
08-AUG-2021;20;18;V
08-AUG-2021;21;18;V
08-AUG-2021;22;17;V
08-AUG-2021;23;16;V
09-AUG-2021;0;15;V
09-AUG-2021;1;15;V
09-AUG-2021;2;14;V
09-AUG-2021;3;14;V
09-AUG-2021;4;13;V
09-AUG-2021;5;14;V
09-AUG-2021;6;16;V
09-AUG-2021;7;18;V
09-AUG-2021;8;21;V
09-AUG-2021;9;22;V
09-AUG-2021;10;24;V
09-AUG-2021;11;25;V
09-AUG-2021;12;26;V
09-AUG-2021;13;26;V
09-AUG-2021;14;27;V
09-AUG-2021;15;27;V
09-AUG-2021;16;26;V
09-AUG-2021;17;26;V
09-AUG-2021;18;24;V
09-AUG-2021;19;22;V
09-AUG-2021;20;21;V
09-AUG-2021;21;20;V
09-AUG-2021;22;19;V
09-AUG-2021;23;18;V
10-AUG-2021;0;17;V
10-AUG-2021;1;16;V
10-AUG-2021;2;16;V
10-AUG-2021;3;15;V
10-AUG-2021;4;15;V
10-AUG-2021;5;16;V
10-AUG-2021;6;18;V
10-AUG-2021;7;21;V
10-AUG-2021;8;23;V
10-AUG-2021;9;25;V
10-AUG-2021;10;27;V
10-AUG-2021;11;28;V
10-AUG-2021;12;29;V
10-AUG-2021;13;29;V
10-AUG-2021;14;29;V
10-AUG-2021;15;30;V
10-AUG-2021;16;29;V
10-AUG-2021;17;28;V
10-AUG-2021;18;26;V
10-AUG-2021;19;24;V
10-AUG-2021;20;22;V
10-AUG-2021;21;21;V
10-AUG-2021;22;20;V
10-AUG-2021;23;19;V
11-AUG-2021;0;18;V
11-AUG-2021;1;17;V
11-AUG-2021;2;16;V
11-AUG-2021;3;16;V
11-AUG-2021;4;15;V
11-AUG-2021;5;16;V
11-AUG-2021;6;19;V
11-AUG-2021;7;22;V
11-AUG-2021;8;25;V
11-AUG-2021;9;27;V
11-AUG-2021;10;28;V
11-AUG-2021;11;29;V
11-AUG-2021;12;29;V
11-AUG-2021;13;30;V
11-AUG-2021;14;30;V
11-AUG-2021;15;30;V
11-AUG-2021;16;30;V
11-AUG-2021;17;29;V
11-AUG-2021;18;27;V
11-AUG-2021;19;24;V
11-AUG-2021;20;22;V
11-AUG-2021;21;21;V
11-AUG-2021;22;20;V
11-AUG-2021;23;19;V
12-AUG-2021;0;18;V
12-AUG-2021;1;17;V
12-AUG-2021;2;16;V
12-AUG-2021;3;16;V
12-AUG-2021;4;16;V
12-AUG-2021;5;17;V
12-AUG-2021;6;20;V
12-AUG-2021;7;23;V
12-AUG-2021;8;26;V
12-AUG-2021;9;27;V
12-AUG-2021;10;28;V
12-AUG-2021;11;29;V
12-AUG-2021;12;30;V
12-AUG-2021;13;30;V
12-AUG-2021;14;30;V
12-AUG-2021;15;30;V
12-AUG-2021;16;30;V
12-AUG-2021;17;29;V
12-AUG-2021;18;27;V
12-AUG-2021;19;24;V
12-AUG-2021;20;22;V
12-AUG-2021;21;21;V
12-AUG-2021;22;20;V
12-AUG-2021;23;19;V
13-AUG-2021;0;18;WE
13-AUG-2021;1;17;WE
13-AUG-2021;2;17;WE
13-AUG-2021;3;16;WE
13-AUG-2021;4;16;WE
13-AUG-2021;5;17;WE
13-AUG-2021;6;20;WE
13-AUG-2021;7;23;WE
13-AUG-2021;8;26;WE
13-AUG-2021;9;27;WE
13-AUG-2021;10;28;WE
13-AUG-2021;11;29;WE
13-AUG-2021;12;29;WE
13-AUG-2021;13;30;WE
13-AUG-2021;14;30;WE
13-AUG-2021;15;30;WE
13-AUG-2021;16;30;WE
13-AUG-2021;17;29;WE
13-AUG-2021;18;26;WE
13-AUG-2021;19;24;WE
13-AUG-2021;20;21;WE
13-AUG-2021;21;20;WE
13-AUG-2021;22;19;WE
13-AUG-2021;23;18;WE
14-AUG-2021;0;17;WE
14-AUG-2021;1;17;WE
14-AUG-2021;2;16;WE
14-AUG-2021;3;16;WE
14-AUG-2021;4;16;WE
14-AUG-2021;5;18;WE
14-AUG-2021;6;21;WE
14-AUG-2021;7;23;WE
14-AUG-2021;8;26;WE
14-AUG-2021;9;27;WE
14-AUG-2021;10;29;WE
14-AUG-2021;11;30;WE
14-AUG-2021;12;30;WE
14-AUG-2021;13;30;WE
14-AUG-2021;14;30;WE
14-AUG-2021;15;30;WE
14-AUG-2021;16;29;WE
14-AUG-2021;17;28;WE
14-AUG-2021;18;26;WE
14-AUG-2021;19;24;WE
14-AUG-2021;20;23;WE
14-AUG-2021;21;23;WE
14-AUG-2021;22;23;WE
14-AUG-2021;23;22;WE
15-AUG-2021;0;21;H
15-AUG-2021;1;20;H
15-AUG-2021;2;20;H
15-AUG-2021;3;20;H
15-AUG-2021;4;19;H
15-AUG-2021;5;19;H
15-AUG-2021;6;19;H
15-AUG-2021;7;19;H
15-AUG-2021;8;19;H
15-AUG-2021;9;20;H
15-AUG-2021;10;22;H
15-AUG-2021;11;23;H
15-AUG-2021;12;24;H
15-AUG-2021;13;24;H
15-AUG-2021;14;24;H
15-AUG-2021;15;24;H
15-AUG-2021;16;24;H
15-AUG-2021;17;24;H
15-AUG-2021;18;22;H
15-AUG-2021;19;21;H
15-AUG-2021;20;20;H
15-AUG-2021;21;19;H
15-AUG-2021;22;19;H
15-AUG-2021;23;18;H
16-AUG-2021;0;17;V
16-AUG-2021;1;17;V
16-AUG-2021;2;17;V
16-AUG-2021;3;16;V
16-AUG-2021;4;16;V
16-AUG-2021;5;17;V
16-AUG-2021;6;19;V
16-AUG-2021;7;21;V
16-AUG-2021;8;23;V
16-AUG-2021;9;24;V
16-AUG-2021;10;25;V
16-AUG-2021;11;26;V
16-AUG-2021;12;27;V
16-AUG-2021;13;27;V
16-AUG-2021;14;27;V
16-AUG-2021;15;27;V
16-AUG-2021;16;27;V
16-AUG-2021;17;26;V
16-AUG-2021;18;25;V
16-AUG-2021;19;23;V
16-AUG-2021;20;22;V
16-AUG-2021;21;20;V
16-AUG-2021;22;19;V
16-AUG-2021;23;19;V
17-AUG-2021;0;19;V
17-AUG-2021;1;19;V
17-AUG-2021;2;19;V
17-AUG-2021;3;19;V
17-AUG-2021;4;18;V
17-AUG-2021;5;18;V
17-AUG-2021;6;19;V
17-AUG-2021;7;19;V
17-AUG-2021;8;19;V
17-AUG-2021;9;19;V
17-AUG-2021;10;19;V
17-AUG-2021;11;19;V
17-AUG-2021;12;20;V
17-AUG-2021;13;20;V
17-AUG-2021;14;20;V
17-AUG-2021;15;21;V
17-AUG-2021;16;22;V
17-AUG-2021;17;21;V
17-AUG-2021;18;20;V
17-AUG-2021;19;19;V
17-AUG-2021;20;18;V
17-AUG-2021;21;17;V
17-AUG-2021;22;16;V
17-AUG-2021;23;16;V
18-AUG-2021;0;16;V
18-AUG-2021;1;16;V
18-AUG-2021;2;16;V
18-AUG-2021;3;15;V
18-AUG-2021;4;15;V
18-AUG-2021;5;15;V
18-AUG-2021;6;16;V
18-AUG-2021;7;16;V
18-AUG-2021;8;17;V
18-AUG-2021;9;18;V
18-AUG-2021;10;20;V
18-AUG-2021;11;21;V
18-AUG-2021;12;22;V
18-AUG-2021;13;23;V
18-AUG-2021;14;23;V
18-AUG-2021;15;24;V
18-AUG-2021;16;24;V
18-AUG-2021;17;23;V
18-AUG-2021;18;21;V
18-AUG-2021;19;20;V
18-AUG-2021;20;18;V
18-AUG-2021;21;18;V
18-AUG-2021;22;18;V
18-AUG-2021;23;18;V
19-AUG-2021;0;17;V
19-AUG-2021;1;16;V
19-AUG-2021;2;15;V
19-AUG-2021;3;15;V
19-AUG-2021;4;15;V
19-AUG-2021;5;15;V
19-AUG-2021;6;16;V
19-AUG-2021;7;17;V
19-AUG-2021;8;18;V
19-AUG-2021;9;19;V
19-AUG-2021;10;20;V
19-AUG-2021;11;21;V
19-AUG-2021;12;22;V
19-AUG-2021;13;23;V
19-AUG-2021;14;23;V
19-AUG-2021;15;23;V
19-AUG-2021;16;22;V
19-AUG-2021;17;21;V
19-AUG-2021;18;20;V
19-AUG-2021;19;19;V
19-AUG-2021;20;19;V
19-AUG-2021;21;18;V
19-AUG-2021;22;18;V
19-AUG-2021;23;18;V
20-AUG-2021;0;17;WE
20-AUG-2021;1;17;WE
20-AUG-2021;2;16;WE
20-AUG-2021;3;16;WE
20-AUG-2021;4;15;WE
20-AUG-2021;5;15;WE
20-AUG-2021;6;15;WE
20-AUG-2021;7;16;WE
20-AUG-2021;8;17;WE
20-AUG-2021;9;18;WE
20-AUG-2021;10;19;WE
20-AUG-2021;11;21;WE
20-AUG-2021;12;22;WE
20-AUG-2021;13;22;WE
20-AUG-2021;14;23;WE
20-AUG-2021;15;23;WE
20-AUG-2021;16;22;WE
20-AUG-2021;17;22;WE
20-AUG-2021;18;20;WE
20-AUG-2021;19;18;WE
20-AUG-2021;20;16;WE
20-AUG-2021;21;15;WE
20-AUG-2021;22;13;WE
20-AUG-2021;23;12;WE
21-AUG-2021;0;12;WE
21-AUG-2021;1;12;WE
21-AUG-2021;2;12;WE
21-AUG-2021;3;11;WE
21-AUG-2021;4;11;WE
21-AUG-2021;5;12;WE
21-AUG-2021;6;14;WE
21-AUG-2021;7;16;WE
21-AUG-2021;8;18;WE
21-AUG-2021;9;20;WE
21-AUG-2021;10;21;WE
21-AUG-2021;11;21;WE
21-AUG-2021;12;22;WE
21-AUG-2021;13;22;WE
21-AUG-2021;14;22;WE
21-AUG-2021;15;22;WE
21-AUG-2021;16;21;WE
21-AUG-2021;17;20;WE
21-AUG-2021;18;19;WE
21-AUG-2021;19;18;WE
21-AUG-2021;20;17;WE
21-AUG-2021;21;16;WE
21-AUG-2021;22;16;WE
21-AUG-2021;23;15;WE
22-AUG-2021;0;15;V
22-AUG-2021;1;15;V
22-AUG-2021;2;14;V
22-AUG-2021;3;13;V
22-AUG-2021;4;13;V
22-AUG-2021;5;14;V
22-AUG-2021;6;16;V
22-AUG-2021;7;18;V
22-AUG-2021;8;19;V
22-AUG-2021;9;21;V
22-AUG-2021;10;22;V
22-AUG-2021;11;24;V
22-AUG-2021;12;24;V
22-AUG-2021;13;25;V
22-AUG-2021;14;25;V
22-AUG-2021;15;25;V
22-AUG-2021;16;25;V
22-AUG-2021;17;25;V
22-AUG-2021;18;23;V
22-AUG-2021;19;21;V
22-AUG-2021;20;19;V
22-AUG-2021;21;18;V
22-AUG-2021;22;17;V
22-AUG-2021;23;16;V
23-AUG-2021;0;16;V
23-AUG-2021;1;15;V
23-AUG-2021;2;15;V
23-AUG-2021;3;15;V
23-AUG-2021;4;15;V
23-AUG-2021;5;16;V
23-AUG-2021;6;18;V
23-AUG-2021;7;20;V
23-AUG-2021;8;23;V
23-AUG-2021;9;24;V
23-AUG-2021;10;25;V
23-AUG-2021;11;26;V
23-AUG-2021;12;26;V
23-AUG-2021;13;26;V
23-AUG-2021;14;27;V
23-AUG-2021;15;27;V
23-AUG-2021;16;27;V
23-AUG-2021;17;26;V
23-AUG-2021;18;24;V
23-AUG-2021;19;22;V
23-AUG-2021;20;20;V
23-AUG-2021;21;19;V
23-AUG-2021;22;20;V
23-AUG-2021;23;19;V
24-AUG-2021;0;18;V
24-AUG-2021;1;17;V
24-AUG-2021;2;16;V
24-AUG-2021;3;16;V
24-AUG-2021;4;15;V
24-AUG-2021;5;16;V
24-AUG-2021;6;19;V
24-AUG-2021;7;22;V
24-AUG-2021;8;24;V
24-AUG-2021;9;26;V
24-AUG-2021;10;28;V
24-AUG-2021;11;28;V
24-AUG-2021;12;29;V
24-AUG-2021;13;30;V
24-AUG-2021;14;30;V
24-AUG-2021;15;30;V
24-AUG-2021;16;29;V
24-AUG-2021;17;28;V
24-AUG-2021;18;26;V
24-AUG-2021;19;24;V
24-AUG-2021;20;22;V
24-AUG-2021;21;22;V
24-AUG-2021;22;20;V
24-AUG-2021;23;19;V
25-AUG-2021;0;19;V
25-AUG-2021;1;18;V
25-AUG-2021;2;17;V
25-AUG-2021;3;17;V
25-AUG-2021;4;17;V
25-AUG-2021;5;18;V
25-AUG-2021;6;20;V
25-AUG-2021;7;23;V
25-AUG-2021;8;26;V
25-AUG-2021;9;28;V
25-AUG-2021;10;29;V
25-AUG-2021;11;29;V
25-AUG-2021;12;30;V
25-AUG-2021;13;30;V
25-AUG-2021;14;30;V
25-AUG-2021;15;30;V
25-AUG-2021;16;29;V
25-AUG-2021;17;28;V
25-AUG-2021;18;26;V
25-AUG-2021;19;24;V
25-AUG-2021;20;22;V
25-AUG-2021;21;22;V
25-AUG-2021;22;20;V
25-AUG-2021;23;19;V
26-AUG-2021;0;19;V
26-AUG-2021;1;19;V
26-AUG-2021;2;18;V
26-AUG-2021;3;18;V
26-AUG-2021;4;18;V
26-AUG-2021;5;18;V
26-AUG-2021;6;18;V
26-AUG-2021;7;19;V
26-AUG-2021;8;19;V
26-AUG-2021;9;19;V
26-AUG-2021;10;19;V
26-AUG-2021;11;19;V
26-AUG-2021;12;19;V
26-AUG-2021;13;19;V
26-AUG-2021;14;19;V
26-AUG-2021;15;19;V
26-AUG-2021;16;19;V
26-AUG-2021;17;19;V
26-AUG-2021;18;19;V
26-AUG-2021;19;18;V
26-AUG-2021;20;18;V
26-AUG-2021;21;17;V
26-AUG-2021;22;17;V
26-AUG-2021;23;16;V
27-AUG-2021;0;16;WE
27-AUG-2021;1;15;WE
27-AUG-2021;2;15;WE
27-AUG-2021;3;15;WE
27-AUG-2021;4;14;WE
27-AUG-2021;5;14;WE
27-AUG-2021;6;15;WE
27-AUG-2021;7;16;WE
27-AUG-2021;8;16;WE
27-AUG-2021;9;17;WE
27-AUG-2021;10;17;WE
27-AUG-2021;11;18;WE
27-AUG-2021;12;18;WE
27-AUG-2021;13;18;WE
27-AUG-2021;14;19;WE
27-AUG-2021;15;19;WE
27-AUG-2021;16;19;WE
27-AUG-2021;17;18;WE
27-AUG-2021;18;18;WE
27-AUG-2021;19;18;WE
27-AUG-2021;20;17;WE
27-AUG-2021;21;17;WE
27-AUG-2021;22;16;WE
27-AUG-2021;23;16;WE
28-AUG-2021;0;16;WE
28-AUG-2021;1;15;WE
28-AUG-2021;2;15;WE
28-AUG-2021;3;15;WE
28-AUG-2021;4;14;WE
28-AUG-2021;5;14;WE
28-AUG-2021;6;15;WE
28-AUG-2021;7;16;WE
28-AUG-2021;8;17;WE
28-AUG-2021;9;18;WE
28-AUG-2021;10;19;WE
28-AUG-2021;11;20;WE
28-AUG-2021;12;21;WE
28-AUG-2021;13;22;WE
28-AUG-2021;14;22;WE
28-AUG-2021;15;22;WE
28-AUG-2021;16;22;WE
28-AUG-2021;17;20;WE
28-AUG-2021;18;18;WE
28-AUG-2021;19;17;WE
28-AUG-2021;20;16;WE
28-AUG-2021;21;16;WE
28-AUG-2021;22;15;WE
28-AUG-2021;23;14;WE
29-AUG-2021;0;14;V
29-AUG-2021;1;13;V
29-AUG-2021;2;13;V
29-AUG-2021;3;12;V
29-AUG-2021;4;12;V
29-AUG-2021;5;12;V
29-AUG-2021;6;13;V
29-AUG-2021;7;15;V
29-AUG-2021;8;16;V
29-AUG-2021;9;18;V
29-AUG-2021;10;19;V
29-AUG-2021;11;20;V
29-AUG-2021;12;21;V
29-AUG-2021;13;21;V
29-AUG-2021;14;22;V
29-AUG-2021;15;22;V
29-AUG-2021;16;22;V
29-AUG-2021;17;21;V
29-AUG-2021;18;20;V
29-AUG-2021;19;18;V
29-AUG-2021;20;17;V
29-AUG-2021;21;16;V
29-AUG-2021;22;16;V
29-AUG-2021;23;16;V
30-AUG-2021;0;15;V
30-AUG-2021;1;15;V
30-AUG-2021;2;14;V
30-AUG-2021;3;14;V
30-AUG-2021;4;14;V
30-AUG-2021;5;14;V
30-AUG-2021;6;16;V
30-AUG-2021;7;18;V
30-AUG-2021;8;20;V
30-AUG-2021;9;22;V
30-AUG-2021;10;24;V
30-AUG-2021;11;25;V
30-AUG-2021;12;26;V
30-AUG-2021;13;26;V
30-AUG-2021;14;26;V
30-AUG-2021;15;25;V
30-AUG-2021;16;24;V
30-AUG-2021;17;23;V
30-AUG-2021;18;21;V
30-AUG-2021;19;20;V
30-AUG-2021;20;19;V
30-AUG-2021;21;18;V
30-AUG-2021;22;17;V
30-AUG-2021;23;17;V
31-AUG-2021;0;16;V
31-AUG-2021;1;16;V
31-AUG-2021;2;15;V
31-AUG-2021;3;15;V
31-AUG-2021;4;14;V
31-AUG-2021;5;15;V
31-AUG-2021;6;15;V
31-AUG-2021;7;16;V
31-AUG-2021;8;17;V
31-AUG-2021;9;19;V
31-AUG-2021;10;20;V
31-AUG-2021;11;21;V
31-AUG-2021;12;22;V
31-AUG-2021;13;23;V
31-AUG-2021;14;23;V
31-AUG-2021;15;23;V
31-AUG-2021;16;23;V
31-AUG-2021;17;22;V
31-AUG-2021;18;20;V
31-AUG-2021;19;19;V
31-AUG-2021;20;18;V
31-AUG-2021;21;17;V
31-AUG-2021;22;16;V
31-AUG-2021;23;15;V
01-sept-21;0;14;W
01-sept-21;1;14;W
01-sept-21;2;13;W
01-sept-21;3;13;W
01-sept-21;4;12;W
01-sept-21;5;13;W
01-sept-21;6;15;W
01-sept-21;7;17;W
01-sept-21;8;19;W
01-sept-21;9;21;W
01-sept-21;10;22;W
01-sept-21;11;23;W
01-sept-21;12;23;W
01-sept-21;13;23;W
01-sept-21;14;24;W
01-sept-21;15;23;W
01-sept-21;16;23;W
01-sept-21;17;21;W
01-sept-21;18;20;W
01-sept-21;19;18;W
01-sept-21;20;18;W
01-sept-21;21;17;W
01-sept-21;22;16;W
01-sept-21;23;16;W
02-sept-21;0;15;W
02-sept-21;1;15;W
02-sept-21;2;15;W
02-sept-21;3;15;W
02-sept-21;4;15;W
02-sept-21;5;15;W
02-sept-21;6;16;W
02-sept-21;7;18;W
02-sept-21;8;20;W
02-sept-21;9;22;W
02-sept-21;10;24;W
02-sept-21;11;24;W
02-sept-21;12;25;W
02-sept-21;13;25;W
02-sept-21;14;25;W
02-sept-21;15;25;W
02-sept-21;16;24;W
02-sept-21;17;23;W
02-sept-21;18;21;W
02-sept-21;19;19;W
02-sept-21;20;19;W
02-sept-21;21;18;W
02-sept-21;22;18;W
02-sept-21;23;17;W
03-sept-21;0;17;WE
03-sept-21;1;17;WE
03-sept-21;2;16;WE
03-sept-21;3;16;WE
03-sept-21;4;16;WE
03-sept-21;5;16;WE
03-sept-21;6;17;WE
03-sept-21;7;18;WE
03-sept-21;8;19;WE
03-sept-21;9;21;WE
03-sept-21;10;22;WE
03-sept-21;11;22;WE
03-sept-21;12;22;WE
03-sept-21;13;23;WE
03-sept-21;14;23;WE
03-sept-21;15;22;WE
03-sept-21;16;22;WE
03-sept-21;17;21;WE
03-sept-21;18;19;WE
03-sept-21;19;18;WE
03-sept-21;20;17;WE
03-sept-21;21;17;WE
03-sept-21;22;17;WE
03-sept-21;23;16;WE
04-sept-21;0;16;WE
04-sept-21;1;15;WE
04-sept-21;2;15;WE
04-sept-21;3;15;WE
04-sept-21;4;15;WE
04-sept-21;5;15;WE
04-sept-21;6;16;WE
04-sept-21;7;18;WE
04-sept-21;8;20;WE
04-sept-21;9;22;WE
04-sept-21;10;24;WE
04-sept-21;11;24;WE
04-sept-21;12;25;WE
04-sept-21;13;25;WE
04-sept-21;14;25;WE
04-sept-21;15;25;WE
04-sept-21;16;25;WE
04-sept-21;17;24;WE
